Date_french_format;Number;Shape;Site;Transect;ID;Replicate;Data;Backup;Quantity_DNA _RNA _shield_US(ml);Quantity_DNA _RNA _shield_backup(ml);Box_name;Box_name_backup;Freezer_US_tubes;Freezer_backup_moorea;Wirlpak;Whirlpak_position;Meshbag_color;Meshbag_name;Picture;Picture_name;Image_Sample;Bag_number;Storage;Image_Sample_backup;Bag_number_backup;Storage
21/03/2023;1517;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1518;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1519;;S2;T1;POC_ID;1;1;0;0,5;NA;Site_2;NA;_20__C;NA;NO;;;;;;;;;;;
21/03/2023;1520;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1521;;S2;T1;POC_ID;2;1;1;1;1;Site_2;Site_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1541;;S2;T1;POC_ID;1;1;0;0,5;NA;Site_2;NA;_20__C;NA;NO;;;;;;;;;;;
21/03/2023;1542;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1543;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;NO;;;;;;;;;;;
21/03/2023;1544;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_1;Site_1_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1545;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1546;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1547;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1548;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1549;;S2;T1;POC_ID;2;1;1;0,5;1;Site_2_2;Site_2_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1550;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1551;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1552;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1557;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1558;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1559;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_1;Site_1_backup;_20__C;_40_up;NO;;;;;;;;;;;
21/03/2023;1560;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;NO;;;;;;;;;;;
21/03/2023;1561;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;NO;;;;;;;;;;;
21/03/2023;1562;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1563;;S2;T1;POC_ID;1;1;0;0,5;NA;Site_2_2;NA;_20__C;NA;NO;;;;;;;;;;;
21/03/2023;1564;;S2;T1;POC_ID;1;1;0;0,5;NA;Site_2_2;NA;_20__C;NA;NO;;;;;;;;;;;
21/03/2023;1565;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1566;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1567;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1568;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1569;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;NO;;;;;;;;;;;
21/03/2023;1570;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1571;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1572;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1573;;S2;T1;POC_ID;1;1;0;0,5;NA;Site_2;NA;_20__C;_40_up;NO;;;;;;;;;;;
21/03/2023;1594;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1595;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1596;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;NO;;;;;;;;;;;
21/03/2023;1597;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1598;;S2;T1;POC_ID;1;1;0;0,5;NA;Site_2;NA;_20__C;NA;NO;;;;;;;;;;;
21/03/2023;1599;;S2;T1;POC_ID;1;1;0;0,5;NA;Site_2;NA;_20__C;NA;NO;;;;;;;;;;;
21/03/2023;1600;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1601;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_1;Site_1_backup;_20__C;_40_up;NO;;;;;;;;;;;
21/03/2023;1602;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1603;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1604;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1605;;S2;T1;POC_ID;2;1;1;1;0,5;Site_2;Site_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1606;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1607;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1608;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;NO;;;;;;;;;;;
21/03/2023;1609;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1610;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;NO;;;;;;;;;;;
21/03/2023;1611;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1612;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1613;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;NO;;;;;;;;;;;
21/03/2023;1614;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;NO;;;;;;;;;;;
21/03/2023;1615;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1616;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1617;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1618;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1619;;S2;T1;POC_ID;1;1;0;0,5;NA;Site_2;NA;_20__C;NA;NO;;;;;;;;;;;
21/03/2023;1620;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1621;;S2;T1;POC_ID;1;1;0;0,5;NA;Site_2;NA;_20__C;NA;NO;;;;;;;;;;;
21/03/2023;1622;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1624;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1625;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1626;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;NO;;;;;;;;;;;
21/03/2023;1627;;S2;T1;POC_ID;1;1;0;0,5;NA;Site_2;NA;_20__C;NA;NO;;;;;;;;;;;
21/03/2023;1628;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1629;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1630;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1631;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1632;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1633;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1634;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1635;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1636;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1637;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1638;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1639;;S2;T1;POC_ID;2;1;1;1;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1640;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1641;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;NO;;;;;;;;;;;
21/03/2023;1642;;S2;T1;POC_ID;1;1;0;0,5;NA;Site_2;NA;_20__C;NA;NO;;;;;;;;;;;
21/03/2023;1643;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1644;;S2;T1;POC_ID;1;1;0;0,5;NA;Site_2;NA;_20__C;NA;NO;;;;;;;;;;;
21/03/2023;1645;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1646;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;NO;;;;;;;;;;;
21/03/2023;1647;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;NO;;;;;;;;;;;
21/03/2023;1648;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
21/03/2023;1649;;S2;T1;POC_ID;2;1;1;0,5;0,5;Site_2;Site_2_backup;_20__C;_40_up;NO;;;;;;;;;;;
23/03/2023;1553;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1554;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1555;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1556;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1574;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_3;Site_2_3_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1575;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;NO;;;;;;;;;;;
23/03/2023;1576;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1577;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;NO;;;;;;;;;;;
23/03/2023;1578;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1579;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1580;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;NO;;;;;;;;;;;
23/03/2023;1581;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1582;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1583;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1584;;S2;T2;POC_ID;1;1;0;0,5;NA;Site_2_2;Site_2_2_backup;_20__C;NA;NO;;;;;;;;;;;
23/03/2023;1585;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1586;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1587;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1588;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;NO;;;;;;;;;;;
23/03/2023;1589;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;NO;;;;;;;;;;;
23/03/2023;1590;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1592;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1593;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1650;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;NO;;;;;;;;;;;
23/03/2023;1651;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1652;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1653;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1654;;S2;T2;POC_ID;1;1;0;0,5;NA;Site_2_3;Site_2_3_backup;_20__C;NA;NO;;;;;;;;;;;
23/03/2023;1655;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_3;Site_2_3_backup;_20__C;_40_up;NO;;;;;;;;;;;
23/03/2023;1656;;S2;T2;POC_ID;1;1;0;0,5;NA;Site_2_2;Site_2_2_backup;_20__C;NA;NO;;;;;;;;;;;
23/03/2023;1657;;S2;T2;POC_ID;1;1;0;0,5;NA;Site_2_3;NA;_20__C;NA;NO;;;;;;;;;;;
23/03/2023;1658;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_3;Site_2_3_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1659;;S2;T2;POC_ID;1;1;0;0,5;NA;Site_2_2;Site_2_2_backup;_20__C;NA;NO;;;;;;;;;;;
23/03/2023;1660;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1661;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_3;Site_2_3_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1662;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_3;Site_2_3_backup;_20__C;_40_up;NO;;;;;;;;;;;
23/03/2023;1663;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;NO;;;;;;;;;;;
23/03/2023;1664;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1665;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1666;;S2;T2;POC_ID;1;1;0;0,5;NA;Site_2_2;Site_2_2_backup;_20__C;NA;NO;;;;;;;;;;;
23/03/2023;1667;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;NO;;;;;;;;;;;
23/03/2023;1668;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;NO;;;;;;;;;;;
23/03/2023;1669;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1670;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_3;Site_2_3_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1671;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_3;Site_2_3_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1672;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_3;Site_2_3_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1673;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1674;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;NO;;;;;;;;;;;
23/03/2023;1675;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;NO;;;;;;;;;;;
23/03/2023;1676;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_3;Site_2_3_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1678;;S2;T2;POC_ID;1;1;0;0,5;NA;Site_2_2;Site_2_2_backup;_20__C;NA;NO;;;;;;;;;;;
23/03/2023;1679;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1680;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1681;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_3;Site_2_3_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1682;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_3;Site_2_3_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1683;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1684;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_3;Site_2_3_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1685;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1686;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1689;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_3;Site_2_3_backup;_20__C;_40_up;NO;;;;;;;;;;;
23/03/2023;1690;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1691;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_3;Site_2_3_backup;_20__C;_40_up;NO;;;;;;;;;;;
23/03/2023;1692;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;NO;;;;;;;;;;;
23/03/2023;1693;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1694;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;NO;;;;;;;;;;;
23/03/2023;1711;;S2;T2;POC_ID;1;1;0;0,5;NA;Site_2_2;Site_2_2_backup;_20__C;NA;NO;;;;;;;;;;;
23/03/2023;1712;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_3;Site_2_3_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1713;;S2;T2;POC_ID;2;1;1;0,5;1;Site_2_3;Site_2_3_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1714;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_3;NA;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1715;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_3;Site_2_3_backup;_20__C;_40_up;NO;;;;;;;;;;;
23/03/2023;1716;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1717;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_3;Site_2_3_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1718;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_3;Site_2_3_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1719;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_3;Site_2_3_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1720;;S2;T2;POC_ID;1;1;0;0,5;NA;Site_2_3;NA;_20__C;NA;NO;;;;;;;;;;;
23/03/2023;1721;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_3;Site_2_3_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1722;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1723;;S2;T2;POC_ID;1;1;0;0,5;NA;Site_2_3;NA;_20__C;NA;NO;;;;;;;;;;;
23/03/2023;1724;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1725;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_3;Site_2_3_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1726;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_3;Site_2_3_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1727;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_2;Site_2_2_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1728;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_3;Site_2_3_backup;_20__C;_40_up;NO;;;;;;;;;;;
23/03/2023;1729;;S2;T2;POC_ID;1;1;0;0,5;NA;Site_2_3;NA;_20__C;NA;NO;;;;;;;;;;;
23/03/2023;1730;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_3;Site_2_3_backup;_20__C;_40_up;YES;;;;;;;;;;;
23/03/2023;1731;;S2;T2;POC_ID;1;1;0;0,5;NA;Site_2_3;NA;_20__C;NA;NO;;;;;;;;;;;
23/03/2023;1732;;S2;T2;POC_ID;1;1;0;0,5;NA;Site_2_2;Site_2_2_backup;_20__C;NA;NO;;;;;;;;;;;
23/03/2023;1733;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_3;Site_2_3_backup;_20__C;_40_up;NO;;;;;;;;;;;
23/03/2023;1734;;S2;T2;POC_ID;1;1;0;0,5;NA;Site_2_3;NA;_20__C;NA;NO;;;;;;;;;;;
23/03/2023;1735;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_3;Site_2_3_backup;_20__C;_40_up;NO;;;;;;;;;;;
23/03/2023;1736;;S2;T2;POC_ID;2;1;1;0,5;0,5;Site_2_3;NA;_20__C;_40_up;NO;;;;;;;;;;;
23/03/2023;1737;;S2;T2;POC_ID;1;1;0;0,5;NA;Site_2_3;NA;_20__C;NA;NO;;;;;;;;;;;
23/03/2023;1738;;S2;T2;POC_ID;1;1;0;0,5;NA;Site_2_3;NA;_20__C;NA;NO;;;;;;;;;;;
23/03/2023;1739;;S2;T2;POC_ID;1;1;0;0,5;NA;Site_2_3;NA;_20__C;NA;NO;;;;;;;;;;;
